f1,f2,cond
-1.808555,18.499102,0.0
36.79086,-48.58626,0.0
-38.504192,-4.476903,0.0
-37.999496,-23.034786,0.0
-35.64777,-24.160006,0.0
-23.30899,-11.941685,0.0
22.608765,-9.695919,0.0
-34.58789,-13.841691,0.0
-28.85732,-23.68876,0.0
-28.235016,-14.531728,0.0
-26.667324,-16.722391,0.0
9.728303,17.440672,0.0
22.128672,14.817936,0.0
46.56118,-42.429146,0.0
40.347687,-46.649113,0.0
40.68167,-28.117691,0.0
46.98779,-50.642277,0.0
43.43708,-49.41377,0.0
-4.997007,11.433271,0.0
12.188488,11.654572,0.0
-30.42662,-12.347661,0.0
45.42016,-45.352036,0.0
0.26570293,-16.579062,0.0
38.020393,-51.52223,0.0
-28.987646,-19.043444,0.0
39.958694,-33.727207,0.0
5.7371006,23.524675,0.0
17.39045,10.056844,0.0
-26.258863,-20.03935,0.0
12.770884,17.742632,0.0
42.622467,-48.831135,0.0
-4.8367343,-8.0726185,0.0
36.717403,-48.937363,0.0
39.544323,-47.231728,0.0
-31.688307,-25.880991,0.0
-35.776493,-27.449516,0.0
-36.15596,-7.738391,0.0
3.2938778,18.76355,0.0
7.371808,-2.961036,0.0
-36.874447,-23.209812,0.0
39.54413,-55.907516,0.0
-42.70393,-15.624796,0.0
-53.790306,-21.20976,0.0
37.025845,-54.648014,0.0
-25.307526,3.4379365,0.0
-45.064976,-42.443737,0.0
40.60711,-52.564003,0.0
-41.49174,-14.297769,0.0
-30.300648,-23.116991,0.0
5.447101,10.270656,0.0
18.651434,9.399649,0.0
13.4,22.708181,0.0
-0.5666584,0.25464478,0.0
-30.056587,-24.858345,0.0
-26.647263,-19.380203,0.0
40.53146,-51.488167,0.0
-31.505066,-11.668327,0.0
-30.268164,-20.528578,0.0
42.103798,-50.928055,0.0
4.7347655,-1.1771733,0.0
41.12851,-48.161434,0.0
36.255337,-55.06413,0.0
-33.188213,-20.575253,0.0
35.26107,-53.357754,0.0
5.6966357,13.335181,0.0
-6.073081,3.774674,0.0
22.266783,25.325308,0.0
-21.139849,-18.19792,0.0
42.6291,-50.346264,0.0
20.96139,6.973636,0.0
20.405998,11.831258,0.0
35.092094,-51.565826,0.0
40.692726,-52.536243,0.0
13.306046,-2.8913512,0.0
35.22763,-43.24098,0.0
37.44057,-50.142857,0.0
-25.853312,-23.161766,0.0
-24.310125,-26.607693,0.0
46.036846,-47.524517,0.0
41.452797,-48.149605,0.0
45.69149,-49.99202,0.0
-35.91187,-10.288815,0.0
18.993364,7.719415,0.0
37.470875,-28.057503,0.0
25.904879,-3.2117922,0.0
-24.952091,-17.543678,0.0
-31.91266,-15.688291,0.0
41.227806,-47.18153,0.0
-7.752877,14.552751,0.0
-41.188347,-14.293026,0.0
42.791042,-47.481926,0.0
-21.199944,-11.464545,0.0
3.3043942,-1.7171555,0.0
40.69637,-42.827923,0.0
-25.47855,-28.023617,0.0
38.492863,-49.590385,0.0
-36.440586,-14.271466,0.0
-34.236847,-8.944634,0.0
-28.409822,-25.693422,0.0
-33.064056,-22.495527,0.0
18.785694,-0.9239883,0.0
-18.713913,-10.004879,0.0
32.25579,-45.552284,0.0
6.6307626,-0.1758901,0.0
42.19849,-53.75791,0.0
8.928839,17.531006,0.0
38.629543,-46.979057,0.0
-41.065834,-15.961588,0.0
-37.849106,-10.71653,0.0
-25.70328,-23.200567,0.0
35.696594,-46.825325,0.0
43.616154,-51.01257,0.0
6.6446276,19.15977,0.0
39.335625,-48.90373,0.0
33.748272,-25.562517,0.0
-38.251217,-18.206848,0.0
45.54469,-52.238274,0.0
5.204081,10.206629,0.0
46.058792,-51.30316,0.0
19.768036,5.6499867,0.0
40.660213,-46.257328,0.0
-31.459133,-13.029987,0.0
33.50558,-32.378105,0.0
6.960315,2.3620596,0.0
37.29236,-48.629528,0.0
14.805604,22.983513,0.0
39.049244,-33.980137,0.0
-33.022064,-10.906456,0.0
3.218649,2.070474,0.0
34.191536,-49.299576,0.0
-31.364826,-32.522766,0.0
38.41461,-53.066082,0.0
12.064035,10.111424,0.0
12.086669,3.2473052,0.0
46.75068,-45.995117,0.0
-32.89261,-19.28453,0.0
-38.009224,-25.096165,0.0
45.57982,-46.767963,0.0
-8.240949,17.954437,0.0
-27.695745,-25.77281,0.0
1.9082696,14.578865,0.0
-34.98327,-18.111444,0.0
-30.608627,-25.092812,0.0
39.11416,-45.940067,0.0
19.201738,-5.8194027,0.0
4.8360467,14.191152,0.0
41.768486,-47.58935,0.0
37.30278,-46.070747,0.0
38.913013,-46.271107,0.0
43.374302,-46.852066,0.0
39.396263,-49.094036,0.0
6.6430783,7.355741,0.0
-6.173141,8.935789,0.0
-2.182281,15.320181,0.0
-37.78955,-21.763407,0.0
-33.2961,-27.030724,0.0
-36.41498,-29.565384,0.0
-31.074045,-16.973433,0.0
-35.657845,-9.501327,0.0
-27.662144,-28.432436,0.0
17.25451,22.22283,0.0
-45.13364,-25.40216,0.0
0.45936495,9.960382,0.0
6.3234754,5.0931625,0.0
-31.306381,-23.774254,0.0
45.523666,-46.54136,0.0
-35.05576,-12.26405,0.0
43.04175,-53.01353,0.0
8.017473,9.633024,0.0
39.612637,-51.355892,0.0
-35.7874,-31.711094,0.0
-32.82383,-25.324274,0.0
29.235102,-47.811848,0.0
38.045883,-48.429787,0.0
38.593292,-49.92711,0.0
7.288806,0.536546,0.0
20.149542,14.223732,0.0
7.4181466,13.145882,0.0
-38.49426,-24.572783,0.0
-38.116364,-12.590408,0.0
-33.87301,-7.16377,0.0
45.23115,-54.563988,0.0
39.747932,-45.773533,0.0
36.5921,-47.481655,0.0
39.928658,-46.89324,0.0
9.012198,18.229631,0.0
38.157585,-49.212543,0.0
41.900383,-52.39601,0.0
37.50015,-49.61469,0.0
-1.8297647,-46.318027,0.0
11.993841,7.143643,0.0
-6.0954847,11.289096,0.0
-23.252024,-27.163155,0.0
-0.41313362,8.14058,0.0
-37.433437,-21.271544,0.0
45.660255,-28.125198,0.0
41.351036,-44.271202,0.0
-38.172703,-22.655914,0.0
34.441616,-45.90421,0.0
-27.930475,-1.1314456,0.0
3.946239,3.513141,0.0
18.616404,2.4777918,0.0
45.148903,-50.260036,0.0
-18.286963,-24.159807,0.0
-30.998098,-19.568674,0.0
12.766701,-1.236715,0.0
2.2114596,3.2219856,0.0
-41.24302,-16.917566,0.0
41.930748,-56.042183,0.0
23.752375,2.9274652,0.0
28.603697,20.302717,0.0
22.187445,15.2260475,0.0
-11.609683,-6.8374767,0.0
28.904388,8.844612,0.0
-28.52587,-44.700424,0.0
37.081673,-51.097195,0.0
34.944748,-52.588463,0.0
5.752799,12.129026,0.0
42.314693,-47.77574,0.0
7.9901614,25.894016,0.0
-5.7644053,1.0400455,0.0
43.91655,-46.67712,0.0
34.614315,24.142017,0.0
0.023010753,17.310413,0.0
46.69302,-51.245346,0.0
-39.974743,-17.983482,0.0
-42.45581,-3.477805,0.0
37.96318,-51.3364,0.0
13.554234,12.809107,0.0
18.234179,28.391657,0.0
-36.937435,-19.92487,0.0
6.885907,4.8010387,0.0
-46.81745,-4.2587247,0.0
-1.7224506,4.116083,0.0
12.489925,16.789268,0.0
-28.260883,-18.493235,0.0
18.528822,0.19522008,0.0
-40.624138,-23.098696,0.0
-27.595713,-21.24092,0.0
13.368558,21.12655,0.0
-21.287668,-24.350967,0.0
37.837402,-52.87747,0.0
40.255848,-48.97894,0.0
34.969856,-50.906483,0.0
-35.401882,-25.852816,0.0
31.782904,-48.714054,0.0
21.846804,20.412186,0.0
-29.981277,-18.982962,0.0
42.193867,-53.729385,0.0
-30.89394,-17.677547,0.0
-29.139877,-20.264032,0.0
42.20182,-51.076527,0.0
-36.014103,-22.18214,0.0
39.846714,-52.398636,0.0
4.615417,25.931335,0.0
-15.858926,-14.261677,0.0
40.952007,-55.336018,0.0
36.72094,-45.170273,0.0
42.842216,-46.05743,0.0
40.4374,-52.17893,0.0
36.181786,-49.08013,0.0
-3.4429975,-10.51194,0.0
-1.4865202,11.954238,0.0
8.12591,-5.610447,0.0
-33.741116,-18.678202,0.0
0.20893651,10.61759,0.0
10.057534,5.3793216,0.0
-26.300264,-5.61222,0.0
3.571431,-10.691142,0.0
-34.820107,-18.419935,0.0
-32.623882,-17.53078,0.0
-4.3052096,23.17402,0.0
32.176514,-51.9276,0.0
21.165588,26.204676,0.0
38.13413,-49.70094,0.0
12.634,13.725059,0.0
-21.630857,-18.932026,0.0
-14.295285,3.3681881,0.0
11.499381,-10.445792,0.0
42.929337,-33.620865,0.0
9.848814,-0.74075323,0.0
-34.5229,-29.465763,0.0
-30.627556,-22.913715,0.0
-32.700157,-17.2312,0.0
39.27887,-49.342674,0.0
45.260406,-51.47285,0.0
5.0551496,24.321617,0.0
26.913078,24.875395,0.0
-28.636726,-39.632202,0.0
-24.055119,-24.408285,0.0
-28.7653,-20.945454,0.0
39.312687,-52.17835,0.0
-29.300495,-18.629145,0.0
1.9317995,4.6231937,0.0
9.696123,13.555952,0.0
40.021194,-51.195755,0.0
20.309668,20.736944,0.0
35.551254,-48.917233,0.0
9.020861,0.012475314,0.0
-26.462149,-3.485063,0.0
-35.12641,-26.545263,0.0
17.48727,-16.705189,0.0
-21.919783,-10.534833,0.0
-40.10934,-43.25284,0.0
45.996838,-51.34951,0.0
37.086647,-39.8838,0.0
19.136223,3.4464629,0.0
-30.026432,-20.452715,0.0
37.44386,-52.57296,0.0
17.269382,-3.1541157,0.0
-26.598349,-27.55818,0.0
40.587704,-55.07966,0.0
-26.3005,-33.736954,0.0
36.559147,-50.35405,0.0
44.032806,-49.688633,0.0
-35.95687,-5.9819827,0.0
37.605263,-47.084843,0.0
0.46436596,20.377016,0.0
21.836636,-5.5338187,0.0
-36.570683,-24.202728,0.0
-30.86023,-31.860767,0.0
-35.06938,-29.178055,0.0
43.12567,-52.05033,0.0
-29.009632,-11.20817,0.0
21.673286,17.594816,0.0
15.42303,-3.5470173,0.0
7.8841915,-17.96821,0.0
46.74292,-53.95807,0.0
37.63979,-52.207237,0.0
-31.159191,-27.183287,0.0
37.95197,-43.538704,0.0
-18.849308,-20.148838,0.0
19.83624,-3.6965454,0.0
8.994025,4.069701,0.0
6.2090635,3.0815163,0.0
32.822945,-52.54047,0.0
-20.14108,-24.6923,0.0
-39.30912,-19.095407,0.0
-28.214808,-24.057453,0.0
24.418121,28.138407,0.0
-36.62313,-11.138985,0.0
45.946003,-51.756622,0.0
36.420296,-48.426563,0.0
8.206608,6.493464,0.0
5.02314,24.937103,0.0
-29.480396,-17.729923,0.0
31.861393,-48.34969,0.0
8.544548,16.697542,0.0
36.42382,-51.183365,0.0
-32.904053,-21.2419,0.0
42.587967,-54.473743,0.0
22.820642,14.841064,0.0
-26.654654,-31.219303,0.0
20.469246,7.8706017,0.0
16.531893,5.617208,0.0
-32.372955,-27.311321,0.0
43.73439,-53.488773,0.0
1.1465406,13.173116,0.0
41.06689,-50.788532,0.0
40.45128,-49.021675,0.0
-0.27398852,-13.480785,0.0
-9.304918,7.067548,0.0
-18.458591,-22.807205,0.0
-32.611393,-12.376596,0.0
-36.38115,-21.609102,0.0
-39.20009,-13.682243,0.0
23.50324,30.95534,0.0
9.188274,17.146114,0.0
40.98775,-49.58227,0.0
0.117628165,-3.311674,0.0
1.7218596,18.733334,0.0
-32.287,-19.082758,0.0
38.682705,-47.823383,0.0
-19.283558,-45.20565,0.0
-35.275883,-34.64563,0.0
-8.021479,-29.402502,0.0
40.61547,-48.113895,0.0
12.715727,21.496231,0.0
-17.104647,-22.999533,0.0
12.518165,27.59791,0.0
18.308027,8.633195,0.0
-24.417017,-19.965822,0.0
40.037716,-42.37511,0.0
-41.118053,-23.240067,0.0
-32.266304,-15.069523,0.0
0.50833464,3.6578076,0.0
-29.811203,-17.299072,0.0
-37.93746,-12.185919,0.0
8.27251,8.962692,0.0
-40.292072,-27.576801,0.0
-33.808617,-27.662872,0.0
5.966935,21.967365,0.0
-4.9215856,-22.487566,0.0
20.789377,16.461573,0.0
-31.147669,-24.776623,0.0
22.674349,13.822539,0.0
-6.886979,-19.068153,0.0
-28.780401,-23.972746,0.0
