f1,f2,cond
37.521393,-48.915966,0.0
45.202484,-46.912823,0.0
-32.067856,-22.686666,0.0
-18.613012,-23.539474,0.0
-30.633106,-11.644401,0.0
9.443258,-0.96890205,0.0
26.078764,12.261225,0.0
34.933716,6.245306,0.0
-28.806173,-12.6154995,0.0
-26.225637,-21.719898,0.0
-30.555882,-27.146435,0.0
26.397377,2.4947789,0.0
-0.80201226,-7.696703,0.0
-30.932953,-27.724089,0.0
39.169052,-51.621174,0.0
4.191172,-8.855245,0.0
-0.77784204,16.27562,0.0
41.922768,-47.60031,0.0
43.264626,-44.382298,0.0
8.672117,6.3346834,0.0
35.232845,-54.78199,0.0
0.76850927,11.005894,0.0
-11.482275,13.381134,0.0
-14.6986885,-17.213776,0.0
-21.9389,-17.608435,0.0
-34.263718,-17.569614,0.0
-26.91474,-11.883186,0.0
39.849667,-56.559616,0.0
13.296419,8.515572,0.0
-36.19648,-29.482552,0.0
41.157257,-52.465935,0.0
-27.121187,-28.885237,0.0
29.307787,-1.0022181,0.0
45.12127,-49.373608,0.0
-33.163853,-20.472847,0.0
-36.750443,-18.449553,0.0
7.072412,22.694176,0.0
-21.1066,-19.971989,0.0
38.65765,-51.83032,0.0
17.201984,12.209013,0.0
-37.369907,-20.867878,0.0
40.151146,-47.184303,0.0
42.364605,-49.62376,0.0
40.559513,-53.059704,0.0
-19.531069,-26.527685,0.0
39.956123,-44.691696,0.0
41.84826,-56.717205,0.0
-33.193535,-26.415192,0.0
-32.22369,-24.279356,0.0
42.153122,-43.749645,0.0
41.04422,-47.650898,0.0
-31.509762,-18.852695,0.0
41.63395,-56.446342,0.0
16.54929,7.688364,0.0
9.257128,16.089365,0.0
-20.336456,-10.751057,0.0
-31.760088,-22.62211,0.0
-24.746004,-28.45258,0.0
-34.082245,-24.083155,0.0
15.906559,24.635927,0.0
42.986645,-47.91465,0.0
-36.652443,-19.627394,0.0
-37.63395,-23.634668,0.0
39.215607,-55.33417,0.0
-33.58654,-20.283127,0.0
4.2833304,9.965139,0.0
37.087326,-55.91145,0.0
-37.38196,-17.447618,0.0
44.488464,-47.61017,0.0
4.5181265,23.80359,0.0
9.819748,22.165064,0.0
38.520756,-46.62596,0.0
-18.096579,28.090405,0.0
41.21909,-44.53543,0.0
-23.86865,-24.494593,0.0
-35.498333,-35.524693,0.0
-41.64744,-13.225976,0.0
14.760559,23.199535,0.0
-27.58461,-21.316303,0.0
39.979153,-48.36987,0.0
41.536087,-51.086422,0.0
0.8244139,16.651949,0.0
40.894073,-43.751606,0.0
4.553555,0.72584456,0.0
-27.194553,-29.851952,0.0
14.275795,16.284351,0.0
-33.946537,-24.338247,0.0
3.860904,26.090384,0.0
-27.214111,-20.081406,0.0
43.08522,-50.915794,0.0
-31.414602,-20.64604,0.0
5.8289256,-5.597522,0.0
9.044391,21.162231,0.0
35.983578,-48.233643,0.0
-24.152525,-21.81704,0.0
-27.59897,-12.749681,0.0
-46.809795,-22.525812,0.0
-39.715115,-18.09011,0.0
-16.622824,-14.442026,0.0
-0.009527133,9.04412,0.0
35.752834,-46.897007,0.0
32.276646,12.023923,0.0
-37.869152,-5.2840686,0.0
-17.65892,-28.347284,0.0
1.2691609,20.768545,0.0
12.751557,1.9104431,0.0
8.360061,10.068737,0.0
4.282607,8.427691,0.0
34.35276,-13.778396,0.0
16.993496,31.641384,0.0
39.678246,-49.511612,0.0
-42.33392,-23.006596,0.0
-32.424168,-25.456799,0.0
36.09425,-48.807045,0.0
-19.927616,-20.690344,0.0
-39.366795,-8.422567,0.0
-31.8859,-7.785693,0.0
-16.7836,2.8196764,0.0
-28.689135,-31.934872,0.0
-30.267807,-25.608007,0.0
-24.003956,-24.869001,0.0
-25.068716,-22.224985,0.0
9.125041,18.413645,0.0
39.18158,-45.081364,0.0
9.080994,11.031103,0.0
40.838207,-38.76944,0.0
6.952423,1.622359,0.0
-39.86613,-23.039524,0.0
18.378529,-0.28113714,0.0
41.258717,-49.3284,0.0
34.379642,15.892347,0.0
15.058794,37.32135,0.0
18.751112,4.3027062,0.0
-27.281258,-18.212227,0.0
41.36156,-54.46615,0.0
34.39774,-49.10278,0.0
32.39894,-47.87589,0.0
43.518505,-50.656746,0.0
16.41759,0.40270326,0.0
5.0197263,14.745355,0.0
42.70867,-54.509987,0.0
16.300055,8.091855,0.0
11.194498,1.4464216,0.0
42.60848,-58.1545,0.0
8.316545,7.844153,0.0
-21.626589,-22.646027,0.0
5.9344664,27.570026,0.0
20.089577,19.512115,0.0
-3.7341523,1.5228239,0.0
13.15377,4.098298,0.0
21.410276,-2.275461,0.0
-34.81513,-22.287899,0.0
-28.553846,-19.840757,0.0
40.627304,-55.689087,0.0
38.9915,-45.023438,0.0
-30.786634,-24.195925,0.0
37.659798,-50.188652,0.0
-40.73278,-23.09115,0.0
47.38295,-47.88644,0.0
40.381275,-44.71284,0.0
-1.7224112,1.6098794,0.0
2.078064,13.913214,0.0
52.88015,-51.862255,0.0
46.05091,-48.54759,0.0
49.540684,-49.51884,0.0
-22.134884,1.14119,0.0
35.197727,-53.820934,0.0
-43.745903,-9.132501,0.0
30.728878,-54.225197,0.0
-26.223907,-18.77275,0.0
-32.63649,-15.128827,0.0
22.080786,-9.415572,0.0
-22.379484,-24.53335,0.0
35.747417,-50.182217,0.0
-28.997358,-16.27237,0.0
40.20731,-48.420277,0.0
0.8626541,12.005995,0.0
-26.350775,-10.940286,0.0
-21.541615,-29.49214,0.0
-34.634617,-24.923088,0.0
-41.583717,-32.022545,0.0
32.621204,6.8475595,0.0
-36.279507,-36.931507,0.0
-30.978178,-1.2504016,0.0
-36.12433,-11.84431,0.0
45.575203,-48.89489,0.0
-38.485054,-10.367582,0.0
12.605061,15.698167,0.0
13.700667,27.602667,0.0
14.361395,16.485195,0.0
16.330044,9.051186,0.0
-37.195686,-21.873857,0.0
42.784603,-44.41797,0.0
-27.691383,-28.00418,0.0
42.253906,-47.590397,0.0
