f1,f2,target
-31.548876088284064,-14.04330881221496,0
40.91392871087277,-50.34464841639798,0
-16.033128237814914,-14.218601400893611,0
-27.35908967623245,-26.512085354332445,0
-31.028370346015656,-25.213400977251325,0
-23.628557066863117,-6.688109761535204,0
-25.757046488009607,-20.95647005301117,0
40.001274445860275,-52.22912523845822,0
11.895816165987434,20.01046092567141,0
38.25922667120883,-53.499104897017475,0
-22.529516591400025,-15.97414092374003,0
44.66878393343638,-51.96238296761373,0
-28.250253870868097,-21.334517925587146,0
-41.54560635028635,-14.894504009211413,0
-28.41859546436604,-40.17283841169635,0
7.404086486363952,-5.031429531181061,0
36.67211556768587,-47.621963989474125,0
43.143896395461844,-47.64467219383221,0
-30.6966778091452,-4.9610036046319355,0
10.031477269063267,22.29990368438683,0
10.865897874728999,8.443227646079205,0
-12.571502608066705,-18.445332293294133,0
11.1053531747394,3.73684723816993,0
40.803297158697895,-53.832317518565446,0
37.38503188077213,-46.33838811806025,0
-35.995327895655784,-17.29787120756319,0
-24.546926210652888,-19.887133149975,0
48.423425377453306,-46.94336680027242,0
5.5995551330301625,11.307405772860914,0
26.172125749686238,11.04355937523213,0
45.26470432612009,-50.79427674752384,0
38.628023097591075,-53.09003442556864,0
22.382830714336357,10.212715767360617,0
-28.715284534625923,-9.102940770519366,0
42.78873048317141,-54.42873307952704,0
-4.026052717996935,27.495767431869393,0
36.66743390668414,-45.736145121072695,0
44.7315797555117,-56.17781963633422,0
-29.72582548639822,-33.44696367390496,0
31.006013862001378,-54.50038530809211,0
38.59180137587083,-53.984756982383985,0
-31.61285711666009,14.040508568145384,1
41.51084704045533,-42.98649920510274,0
-42.82573477291277,-34.51907063585125,0
-45.716288304823394,-31.849165796973725,0
-29.14233630367893,-22.55077084395785,0
16.373246830230727,26.163000427219167,0
37.36816748933796,-55.24364802828864,0
0.5060111116805697,36.32382064837391,0
46.03233140057608,-47.95433897991248,0
20.240625258114626,15.92526949201183,0
-39.95589159911093,-16.40138229018792,0
7.735159011501681,0.40560763276520184,0
-26.383457293922632,-22.847792675086662,0
41.27971144737909,-50.44145903716744,0
35.26932425873622,4.691312270796794,0
14.577728661518858,26.744924333475375,0
38.60804180161767,-59.0101340591346,0
39.36340211384909,-52.865577174802986,0
20.062928092144404,4.231081304768512,0
39.40508164873042,-48.077555139005625,0
40.56445798682237,-56.09993976057624,0
25.231240772696573,15.389100436846586,0
-35.34514438662214,-18.452964384606727,0
39.92187844213159,-52.85451557281787,0
-27.133243911391975,-29.572463428933492,0
43.16156430614188,-47.91795001348688,0
23.598399501733002,-18.770801916493564,1
-33.610422914749314,-28.143291923817273,0
37.55393679184658,-46.84982670269254,0
38.33093853871043,-50.333642938986245,0
45.3181369758821,-52.35769364594756,0
49.33214224844587,-48.384238335726785,0
-36.47779868613827,-18.497597295659823,0
15.13907849658915,11.79581781939598,0
11.398872328391274,19.961182149111288,0
-39.07336916222232,-11.766556510976264,0
-2.3910707565390084,-4.6752526575244,0
36.53916378459101,-53.07302128156708,0
39.91076584435027,-48.62578169184026,0
18.12525822394198,23.56240028570823,0
38.25978959905656,-55.91200902121674,0
36.957597342299444,-47.71623602423121,0
-30.454308767090218,-27.123486023541293,0
41.93536450010585,-50.169327582640854,0
15.232231857370332,-2.203206899439758,0
30.656277211779614,-48.28384172972981,0
10.758045581937264,3.228382884878883,0
-31.802811880353598,-6.666693926179814,0
35.71936614597256,-48.93145481415308,0
13.384964074944142,5.847120860991987,0
9.598420493556565,-4.307751021180481,0
-31.54643381158376,-8.227319339440848,0
43.534498195883884,-50.64194488131425,0
25.06764459674649,-22.830677862475124,1
40.74437208350374,-44.81497316100799,0
-39.511528944426786,-16.465914802804164,0
42.72995683704254,-48.840862085367114,0
-30.66158196014719,-10.910469002859662,0
38.78216791540708,-44.77145830739715,0
11.604896239734801,32.12531039397242,0
-19.094168198941997,-22.429008583184007,0
-0.05601375689465726,13.60164183945767,0
-43.68482683549212,-23.144721605611693,0
-42.78095783334765,-8.07889982320127,0
13.240570282215607,-1.476913898156674,0
-22.810646717286605,-19.698427415008616,0
13.195246707829554,26.53617268492285,0
34.050502214384096,-49.651180031850934,0
6.375590585968679,-1.1966989462614386,0
43.094190460428074,-54.203764664755845,0
38.53346448532427,-52.54122147848666,0
21.46030144142065,2.2262851515409343,0
-26.188558666263003,-21.226084427194444,0
33.45883891971379,-53.67446583409213,0
39.496722593806666,-54.29236531345046,0
15.839281853259639,6.407079092129404,0
5.1229462705125535,20.743330047702436,0
-29.580340904884448,-13.761370873959603,0
35.81722011648835,-50.83567182948349,0
37.8686549248803,-53.27706585675749,0
34.56697205551005,-50.36866324328591,0
3.9438446026313585,28.260097135469362,0
36.04136284995492,-53.66655477345419,0
41.151678484984004,-51.06876626262115,0
42.30768164273717,-51.393711801166376,0
7.539375118700514,1.567534046838082,0
-20.721280268893246,-24.047729591902844,0
40.411860969858445,-52.50600086417331,0
16.523228784134197,-5.763921569842495,0
-44.35353493239549,-11.334838298714125,0
-30.1431598160668,-27.81120038931038,0
15.773635251066615,8.713405536479442,0
44.55564244592019,-58.90374167183231,0
8.67830644355628,10.72278965384289,0
-50.0716574279606,-26.150131280308166,0
0.37267434715387715,7.933887203039534,0
-5.375847964491754,8.550954209185686,0
-31.04889070944386,-24.6202741121537,0
22.28356204277267,-15.457737439277604,1
-8.518427315746585,17.83589664798607,0
-21.864827826303305,-2.3086431643395517,1
26.763930272082032,0.5449312005726874,0
46.033242994990204,-54.00108209110715,0
-30.713626381533345,-7.117656156137032,0
42.1345056992659,-55.8182456209789,0
40.2643769851959,-43.28777759818962,0
21.260502507721682,9.486062764115138,0
2.8298385087206377,-2.845842656999693,0
-24.997453327827976,-21.354195506660997,0
13.038185956048757,17.215625051261433,0
3.4431228053855634,7.642887551433315,0
-5.171736966716791,17.505791675217655,0
2.647989652367534,26.562082520572957,0
-25.17029407564643,-8.787997227582736,0
-14.38817158276429,8.657208378136959,0
-9.701038177118356,18.925973382993092,0
20.375399442578992,4.89983601145253,0
41.3076434569567,-50.40563131888746,0
47.933494397690296,-49.07388607912992,0
-29.323852193477382,-25.708677359257408,0
35.527072242575876,-46.7123140703364,0
38.34315687628987,-53.77901140803556,0
41.89126027971133,-60.889816563967756,0
-41.0050727102909,-23.78916366120953,0
-2.4571737644638443,10.549341109998487,0
3.7796519444561856,15.827375831738644,0
39.67522726345812,-46.658666258540656,0
-34.80901242135077,-10.672667837958217,0
6.8473075535965435,17.589692204932675,0
41.77557135617155,-45.115336999983654,0
39.408045009908584,-43.16094699334171,0
-18.877957379904082,-5.701228684561396,0
3.2360769794073025,28.009404329108158,0
-26.832686232335636,-20.937376039795005,0
-37.82351068442111,-24.899383127206946,0
17.2762954363698,10.519458858072994,0
38.09806103524223,-52.65533241130276,0
39.186726858329976,-45.511186666826525,0
-29.315242368443798,-22.22698374086315,0
11.810627427710823,23.032780373160637,0
36.670093513106444,-49.618598902668886,0
6.642153007098718,26.69021525289393,0
-23.673925502139767,-20.176240580135524,0
21.12396747094013,-22.490798079282374,1
9.28398740585936,9.627777634901584,0
-36.29629023146639,-27.826125194129922,0
-33.56636251061454,-24.02977869463563,0
47.26717294664949,-44.6092876579495,0
-33.43707982822007,-30.408874131130762,0
-35.888509227748116,-22.48750013080875,0
37.677035637774196,-50.01392339429281,0
-32.14695039309905,-19.349668599660152,0
-28.003124334322305,-39.525632118200676,0
-17.95950369113336,-28.640020867057057,0
39.799677604574136,-44.113164406552436,0
-2.699985973938759,16.688401305462182,0
-19.139042935598887,-21.148652709697075,0
38.17348485711238,-55.42034426310003,0
41.55458898413324,-51.074486495752254,0
16.454841811410752,31.632547233054602,0
9.107658457785512,9.624293550205188,0
-31.283355055802783,0.007203983474251885,0
-29.742854824283512,-33.80616899850059,0
25.898389781806838,15.740712208940014,0
19.916393624143407,-19.530690466764874,1
-31.821756918686024,-14.276055225844118,0
7.610679008303057,6.331755881853125,0
2.6540842320195077,1.8974756298561903,0
-37.425759738784144,-10.052573775176601,0
37.44405978373329,-54.32106823912277,0
26.637328321434733,13.05243126531353,0
10.005279588565973,16.012067489291148,0
41.46067600419328,-49.02041079314908,0
13.231854824582058,22.838168598535614,0
14.506034128625387,-8.69816339532164,0
42.55895002679558,-48.19001417558927,0
42.430929695947334,33.079162506161104,0
-31.923609647811226,13.015473423336125,1
4.710222919359848,-0.5655764276025277,0
-27.047868497398664,-19.005714441193195,0
-38.375374000855246,-14.576240232827772,0
9.228982905858958,13.41151974816644,0
-39.53499763353,-4.451768951022423,0
15.972282182533847,0.5165199577579926,0
-31.037384416228804,-32.29224552305631,0
-17.475048427252347,5.002698238483694,0
-23.30407076293061,-17.05201930528769,0
1.6804508250554875,3.6171727347150586,0
37.747675691790505,-53.78625807411126,0
8.748255716168359,18.46882103884914,0
9.803622010733188,15.524899544171477,0
-16.096120119011836,-16.568256411611863,0
6.9079092295013655,2.4784359440941683,0
39.04910650661155,-51.892429653442086,0
-45.06386757337381,-32.188782485345335,0
16.220699903060485,23.289333195354097,0
-45.832149547917695,-3.7854630716608604,0
-38.40976023826002,-40.25415453000651,0
48.601243173324846,-54.01881944282718,0
-24.517679322312258,-8.783925392647024,0
-27.49742210586523,-15.409863120784793,0
-2.51539424190444,24.437646040732595,0
44.52210647814924,-49.8767714600082,0
41.39717108941683,-51.08446059344764,0
49.922603670048574,-51.98785253168201,0
-33.46110013066823,-2.5141550662194057,0
31.35535158571316,-45.07741678328796,0
5.825696180105678,13.440539215634665,0
9.241285493149768,-6.846675772263868,0
34.311766011328274,-49.139872228226174,0
-6.581839260213361,-27.954840525046986,0
-28.84597182174368,-17.353729547694112,0
-28.918477272100912,-22.609869635530877,0
36.68271850255452,-47.63371592618761,0
41.752094421312385,-51.05126729318824,0
-22.48834257412119,-32.238192640874686,0
40.1368187381523,-53.418498567020265,0
-22.08968052956953,0.9061254520526099,1
-25.92389148856251,-21.498642478570407,0
4.357524013426114,11.84551303197037,0
-1.936368317564801,19.191541736100014,0
45.90181652416918,-55.78702842531386,0
-3.9022192515346266,11.577614392937695,0
36.91752819949865,-43.91743961593182,0
-1.8896341953496183,9.501198458718823,0
-29.42277410542591,-14.094102153470704,0
-1.7903979115980242,21.876793884615637,0
-2.4454250008472282,12.328680874268983,0
17.077519354554752,4.375332241057324,0
17.903718960517114,13.400512945688904,0
12.436572237027145,-0.9020840679942985,0
39.75289575091776,-49.346288718455476,0
-23.744459716384654,-20.523281868763153,0
-43.94938081917229,-18.745415871214455,0
-41.71979796883911,-25.34763928682542,0
-26.239890710026707,-19.17294403030324,0
-36.935076679067734,-20.23751032228783,0
11.504417102760772,-22.103020086723046,1
-22.511550656511872,-13.784506376547867,0
-35.69169755266964,-23.075655031816733,0
22.96994546561109,9.771319377011178,0
-34.8392541114254,-16.01769352465778,0
-28.266487220018615,-17.634675588144002,0
31.467262289487422,-41.600989808016045,0
38.92840506336601,-52.835112810885995,0
7.888697611723056,0.12820472848816067,0
1.43501762590801,10.976703767483354,0
41.67564644549115,-62.135957448581074,0
21.96631486645651,3.902170956806178,0
2.915932330895372,-5.137143926128271,0
-45.73860051380795,-20.169958234209936,0
21.818910929599618,14.809080927488953,0
37.555245990998856,-53.329557779877774,0
-0.0601738149970199,-2.1418861278773207,0
-45.6367440358662,-22.483174430047754,0
41.94298858982184,-41.57223927094726,0
45.42691396284849,-48.19084002971633,0
26.39964529371393,17.42127491071892,0
33.58078275640775,-49.32238770035172,0
14.258872061930358,10.191477774157521,0
10.980675395389445,22.95871781863014,0
-18.1161810458196,-36.379497486166,0
-3.444505110342771,0.8134805351580177,0
-30.60991213856478,-8.02495780919315,0
37.18255870311647,-49.180570799129235,0
4.602403196906385,2.216952745976873,0
-33.05304876330569,-14.078994687158046,0
14.558877720816076,31.65002344901084,0
15.04987278980457,18.657551941701215,0
48.470920012034256,-54.89822776090036,0
5.341944308818372,8.491622884333047,0
46.08340492825512,-49.59356912523996,0
-18.508563843529068,-25.631330603324358,0
12.531652380379812,18.203440126124562,0
12.413219349167811,-1.5101408361950703,0
43.38162622712822,-47.85657223004545,0
40.76797515448907,-43.6310997054049,0
50.761260029154776,-52.27744476836347,0
-36.130820874120126,-20.6303072006424,0
2.6963336828286337,12.164585895819748,0
-40.78541636341992,-19.874542108227004,0
12.253079220409415,6.304730711666414,0
11.281044149107892,3.1894834252511917,0
-38.82547504986475,-13.435571976896824,0
-55.76813084788571,-16.83520932189646,0
-8.206033005485171,12.70057358391422,0
-36.136539643202404,-24.830706379945493,0
42.44862722782221,-53.59549524350932,0
8.498830487461934,-2.6400616794736376,0
1.760645130280004,2.8089054855081406,0
-30.81682447113151,-19.699575386715498,0
46.917203464179025,-55.96431969444589,0
-40.21949283076274,-10.747346787246082,0
-33.671014760199974,-28.140678217707006,0
8.772910664042758,10.933723742766512,0
-36.260788779348715,-14.34374112311372,0
-11.23895724309807,4.74244978319239,0
39.49094425308725,22.446795807367867,0
-4.972576451786445,22.809395766667276,0
17.47293605123262,16.103702654334647,0
-15.18367964149064,-23.34226410010895,0
42.38129315157066,-55.62343874346186,0
44.61267879381938,-51.226752862082,0
17.007006121205837,38.14654444472553,0
