f1,f2,cond
-21.674082,15.004727,0.0
-31.790363,-3.8052313,0.0
37.687386,-52.058666,0.0
45.030846,-55.74905,0.0
42.86637,-50.570816,0.0
19.89067,1.1413708,0.0
-37.12131,-10.574051,0.0
21.376644,7.3494096,0.0
-22.672518,-20.324587,0.0
26.476599,-41.4772,0.0
2.3811102,-1.3983265,0.0
-9.229333,16.419382,0.0
-37.031372,-18.762842,0.0
34.123585,20.105782,0.0
44.500404,-51.46406,0.0
44.81929,-48.94388,0.0
-24.808897,-21.127028,0.0
-23.945997,-17.208971,0.0
9.378364,17.265911,0.0
12.820481,10.859612,0.0
-33.874752,-20.923094,0.0
11.059505,-7.7225747,0.0
-35.999195,-20.08222,0.0
33.888103,-48.490147,0.0
11.045931,6.509826,0.0
-24.840157,-21.752676,0.0
42.552727,-49.933968,0.0
-40.38748,-12.467788,0.0
-32.78156,-27.346498,0.0
11.475295,15.671816,0.0
-35.896038,-3.9844818,0.0
19.406027,1.2689394,0.0
34.583492,-50.067284,0.0
-37.94248,-7.004666,0.0
7.0294333,8.348514,0.0
46.802647,-50.156834,0.0
17.298538,-9.945141,0.0
2.7790675,18.20112,0.0
-40.05548,-18.942663,0.0
10.457607,16.698378,0.0
42.21002,-57.376316,0.0
-27.69749,-19.161417,0.0
11.991504,14.579677,0.0
34.18561,-51.79755,0.0
41.729214,-46.579838,0.0
-6.0792265,-23.773846,0.0
-26.075455,-18.29297,0.0
41.089127,-47.099415,0.0
41.570625,-49.254677,0.0
-24.174177,-19.280727,0.0
36.31282,-48.251186,0.0
18.20537,17.507204,0.0
-3.027447,-20.497656,0.0
2.3674774,-1.0664105,0.0
14.902313,-9.864527,0.0
-24.320015,-25.695745,0.0
-32.771095,-13.772262,0.0
10.210055,24.819227,0.0
3.7599754,6.3471985,0.0
39.839825,-44.230145,0.0
-1.0382915,-17.649107,0.0
-19.454685,0.6054632,0.0
-29.869144,-25.54784,0.0
40.485542,-43.522923,0.0
42.025978,-47.34582,0.0
5.483861,7.5764217,0.0
10.051804,17.151678,0.0
42.43592,-60.601273,0.0
33.08143,-47.84123,0.0
42.850475,-49.59481,0.0
-17.618607,3.2459207,0.0
39.25911,-53.10473,0.0
3.9855416,16.09031,0.0
-37.49419,-6.053883,0.0
-32.154736,-14.043414,0.0
3.1138325,0.2672086,0.0
-27.267397,-7.1875367,0.0
2.916518,-10.985701,0.0
-37.247997,-35.463406,0.0
38.282387,-47.990177,0.0
-22.121393,-24.844643,0.0
12.423815,2.1565332,0.0
-43.87312,-19.118862,0.0
9.909888,16.108948,0.0
44.77849,-49.591923,0.0
36.629406,-49.531334,0.0
-33.39733,-10.4493475,0.0
36.700558,-54.59955,0.0
-38.118828,-17.406328,0.0
25.345987,21.82483,0.0
46.000355,-53.7541,0.0
39.37529,-46.8325,0.0
-37.671124,-23.384449,0.0
-8.346694,10.244611,0.0
-39.0178,-28.514484,0.0
-28.90262,-14.645355,0.0
44.494347,-48.414246,0.0
-25.893234,-22.06426,0.0
35.876163,-44.281036,0.0
39.23579,-53.468945,0.0
26.777473,13.689959,0.0
40.904472,-52.49857,0.0
41.314682,-43.447945,0.0
-22.538963,-25.770418,0.0
37.718403,-48.950287,0.0
38.93999,-47.716995,0.0
7.3720837,10.484678,0.0
46.502636,-45.633797,0.0
16.068617,-55.691673,0.0
-19.451315,-19.161167,0.0
-18.293297,-8.806969,0.0
9.750473,28.658249,0.0
-32.942837,-27.266016,0.0
-29.826405,-11.572151,0.0
-23.74621,-27.228401,0.0
-23.016785,-14.197024,0.0
0.19542985,28.48173,0.0
-25.214052,-25.921535,0.0
4.339898,22.978708,0.0
-28.305569,-16.051361,0.0
14.100782,-0.4743174,0.0
12.773555,15.705277,0.0
2.6357214,11.251402,0.0
-24.332687,-19.95139,0.0
11.393372,15.294663,0.0
11.438319,10.935903,0.0
1.345937,15.349618,0.0
12.480384,-2.911317,0.0
-29.051943,-15.19522,0.0
-35.781708,-24.734404,0.0
21.510878,8.350633,0.0
-28.910809,-25.425146,0.0
18.385916,-2.2747297,0.0
-35.62233,-28.873482,0.0
19.530758,7.78292,0.0
37.412975,-53.08736,0.0
15.614969,4.4097915,0.0
35.488937,-51.006344,0.0
42.03024,-50.44294,0.0
-31.739698,-23.119576,0.0
-28.168182,-25.425625,0.0
7.430501,5.4757113,0.0
-42.134228,-7.655854,0.0
-28.43859,-25.882275,0.0
5.3545327,34.378635,0.0
38.89648,-48.18258,0.0
5.4556556,11.921545,0.0
14.432748,5.3769217,0.0
22.306581,8.651244,0.0
-36.051975,-18.048538,0.0
39.37439,-52.823734,0.0
45.973892,-47.238056,0.0
-21.709564,-14.925298,0.0
8.702614,13.505612,0.0
13.426421,38.43056,0.0
41.259842,-52.80707,0.0
-14.153679,-13.667783,0.0
7.9267774,15.343482,0.0
-29.047794,-23.751707,0.0
40.419285,-45.66523,0.0
-15.829969,15.215359,0.0
20.391144,9.376949,0.0
-31.86033,-17.374254,0.0
8.954489,13.467137,0.0
41.603638,-59.70168,0.0
46.04182,-49.098686,0.0
43.23568,-54.166985,0.0
28.348888,-53.300247,0.0
38.78984,-48.96745,0.0
14.118307,17.212551,0.0
-31.24678,-12.047838,0.0
3.6514442,3.094769,0.0
4.14803,16.208916,0.0
-13.629361,23.297613,0.0
-32.769314,-24.563128,0.0
36.928658,-49.67625,0.0
-44.480347,-19.395105,0.0
38.313858,-52.894073,0.0
30.581102,5.4615793,0.0
9.817737,14.804883,0.0
-36.226303,-11.807094,0.0
34.67835,31.84598,0.0
30.948662,-45.94883,0.0
-30.559303,-11.886989,0.0
-24.054806,-13.855894,0.0
39.725735,-41.965996,0.0
-30.390005,-24.44669,0.0
39.905647,-48.269424,0.0
-36.560776,-9.066041,0.0
18.72347,6.0559607,0.0
1.9209073,21.892506,0.0
-41.07224,-9.994224,0.0
-24.866617,-30.0549,0.0
42.19076,-52.119225,0.0
41.873714,-53.69551,0.0
-27.936129,-42.340702,0.0
13.000892,1.6992543,0.0
38.37836,-48.436623,0.0
-0.71648085,14.402892,0.0
46.336296,-48.60322,0.0
41.758522,-47.58118,0.0
39.863274,-44.65726,0.0
28.900347,15.057081,0.0
-36.88502,-16.696505,0.0
-24.943806,-22.22133,0.0
-21.180159,16.260931,0.0
-25.477217,-27.239815,0.0
-11.609561,-12.17411,0.0
43.898335,-49.87797,0.0
-39.13565,-4.840154,0.0
-28.631174,-24.963707,0.0
-6.739926,-16.559204,0.0
25.315264,-52.7563,0.0
-21.809649,-1.8669708,0.0
38.592083,-51.99705,0.0
37.651978,-47.501007,0.0
-0.06386691,17.738916,0.0
-25.95714,-19.967106,0.0
-26.961956,-18.119453,0.0
15.947746,3.0160947,0.0
23.462557,2.5007706,0.0
4.2223864,-10.966213,0.0
3.5388439,2.4509733,0.0
-32.550537,-29.780441,0.0
30.288958,-48.80575,0.0
-43.08002,-6.085865,0.0
-17.226322,-9.54305,0.0
-29.115114,-22.762299,0.0
0.4572647,-11.342057,0.0
-27.844524,-20.164474,0.0
14.945025,-14.750422,0.0
-7.3998256,0.862089,0.0
3.3799307,17.560669,0.0
4.6790843,13.003062,0.0
41.942574,-50.980858,0.0
-20.824673,-31.342203,0.0
-35.858078,-5.704436,0.0
42.889236,-51.97846,0.0
9.4943285,-3.11588,0.0
3.6109781,-3.4524004,0.0
37.35493,-53.96478,0.0
-27.05931,0.6416943,0.0
-7.8064857,-3.415584,0.0
37.372406,-57.10511,0.0
34.39167,-50.263615,0.0
13.445178,18.578056,0.0
35.98974,-49.13484,0.0
-36.761677,-24.039198,0.0
17.072426,7.4714646,0.0
36.882683,-52.517773,0.0
35.4518,-48.260746,0.0
37.424854,-52.385098,0.0
-39.984604,-20.295916,0.0
-27.142355,-22.875717,0.0
21.781605,4.9891515,0.0
3.1945393,-8.309614,0.0
44.600742,-50.31765,0.0
-32.948093,-11.166909,0.0
6.71159,7.0688376,0.0
42.105007,-9.8727865,0.0
40.952797,-50.298294,0.0
-20.275003,-17.608385,0.0
38.840786,-51.424713,0.0
0.600364,-5.3015656,0.0
30.34398,13.797728,0.0
40.693893,-47.11613,0.0
-35.65669,-19.383368,0.0
-38.387054,-21.76883,0.0
-30.330336,-21.544498,0.0
39.015034,-43.717926,0.0
16.74563,6.3291125,0.0
-16.965141,13.425921,0.0
-22.13379,-20.25746,0.0
39.668884,-51.802296,0.0
-33.463093,-13.385948,0.0
20.682413,25.467772,0.0
40.41376,-51.24383,0.0
4.504564,13.28106,0.0
18.66431,31.309746,0.0
-37.920788,-10.796692,0.0
12.917448,-7.5682583,0.0
38.58566,-49.97361,0.0
38.945602,-48.213463,0.0
36.787334,-55.13395,0.0
10.792947,13.06973,0.0
-28.8357,-11.875456,0.0
45.16293,-48.54422,0.0
-23.724947,-24.270086,0.0
-40.4931,-19.880163,0.0
4.2504516,8.383975,0.0
38.337013,-55.236504,0.0
34.838238,-50.119453,0.0
-13.115562,6.213209,0.0
9.610875,20.549763,0.0
-6.889997,-19.256735,0.0
25.33302,-8.868067,0.0
40.547092,-47.040104,0.0
-29.167007,-27.787771,0.0
-34.518482,-20.493345,0.0
5.973445,9.431093,0.0
43.71716,-51.318375,0.0
10.219668,-0.96955836,0.0
-24.930584,-13.07781,0.0
39.068813,-48.967464,0.0
-36.106716,-14.808921,0.0
-38.814835,-7.2168107,0.0
-10.038441,-22.193024,0.0
45.8339,-47.131992,0.0
40.439766,-52.215557,0.0
37.471264,-53.428425,0.0
-23.210707,-26.477396,0.0
16.784235,20.688278,0.0
8.616197,12.232052,0.0
4.211932,11.971465,0.0
37.890186,-54.619976,0.0
-24.83424,-17.04917,0.0
11.766812,8.385333,0.0
-25.821737,-26.39408,0.0
13.983509,5.8485866,0.0
-35.701225,-16.633396,0.0
39.189186,-53.306423,0.0
-35.586113,-9.32674,0.0
38.168045,-48.17139,0.0
-43.798542,-24.627777,0.0
22.455803,24.321905,0.0
45.292343,-56.445583,0.0
43.162926,-50.21506,0.0
-38.98613,-30.605156,0.0
35.280087,-46.435303,0.0
-15.050602,-18.056396,0.0
-23.389126,-22.583227,0.0
-31.64503,-21.920462,0.0
42.74378,-51.81406,0.0
-29.054249,-26.286694,0.0
3.3147426,15.39163,0.0
11.201951,4.7941537,0.0
-31.754154,-19.85282,0.0
33.872707,25.519712,0.0
41.126682,-49.09115,0.0
39.183937,-52.447617,0.0
-8.765992,6.94338,0.0
43.994892,-46.99655,0.0
-20.696157,-23.897146,0.0
42.390675,-43.314846,0.0
-15.700759,-27.263712,0.0
0.6702693,6.688499,0.0
6.6591196,16.239355,0.0
35.40909,-52.14452,0.0
42.90958,-44.327015,0.0
-16.628662,-20.376793,0.0
40.00665,-48.419357,0.0
-38.958164,-35.676495,0.0
20.286333,38.502308,0.0
-34.12682,-21.268795,0.0
-28.792442,-21.24534,0.0
46.513454,-43.78139,0.0
-27.332928,-20.393326,0.0
19.570549,48.544247,0.0
39.19783,-48.28414,0.0
25.973099,-34.424236,0.0
-36.884926,-16.653389,0.0
38.02533,-52.582973,0.0
2.504054,17.5382,0.0
-29.697035,-19.389734,0.0
27.2279,17.886122,0.0
33.250805,-55.059734,0.0
36.91547,-50.60551,0.0
45.859398,-50.008923,0.0
43.080383,-47.871788,0.0
47.275997,-46.842575,0.0
41.830753,-48.853912,0.0
10.173589,25.762407,0.0
46.40905,-49.45282,0.0
-22.069305,-18.837658,0.0
-26.062069,-16.120981,0.0
41.476414,-54.671173,0.0
37.603046,-50.64607,0.0
45.15029,-51.274582,0.0
44.661285,-52.212215,0.0
-19.458982,17.49855,0.0
42.44181,-43.54729,0.0
11.805545,10.830232,0.0
42.552452,-50.33887,0.0
2.3932338,12.53248,0.0
37.638924,-45.606255,0.0
21.933758,5.534065,0.0
8.4975395,-8.321148,0.0
-18.190594,26.051352,0.0
11.661019,-19.981262,0.0
-31.287481,-12.924098,0.0
32.36086,-50.78088,0.0
39.70027,-47.172165,0.0
37.85264,-46.824947,0.0
-0.83977157,13.636895,0.0
-44.544056,-12.593518,0.0
-20.806128,-25.578318,0.0
-39.220448,-12.122785,0.0
-31.096157,-22.528551,0.0
37.586533,-47.98739,0.0
8.378192,8.248763,0.0
41.476948,-49.716785,0.0
47.01685,-44.98311,0.0
4.1459103,9.486021,0.0
39.830685,-31.986578,0.0
-37.866898,-28.478542,0.0
-1.2082459,25.567713,0.0
40.338257,-49.27929,0.0
20.364025,-7.9581957,0.0
-24.571695,-27.820568,0.0
-17.185722,2.5353458,0.0
3.4985476,1.9698465,0.0
39.711597,-46.61207,0.0
14.0469885,29.608898,0.0
40.721252,-47.040825,0.0
4.567078,12.493663,0.0
-34.608685,-14.85053,0.0
-5.38082,-22.094002,0.0
40.57899,-53.887676,0.0
34.74182,-45.023056,0.0
-37.00651,-13.350343,0.0
3.2629588,23.186928,0.0
-0.38589716,8.898678,0.0
42.43298,-47.9551,0.0
13.382158,17.238688,0.0
42.819798,-52.592392,0.0
-31.517849,-21.842468,0.0
-33.518536,-31.154074,0.0
4.110645,25.561838,0.0
-30.028545,-3.561784,0.0
45.69382,-54.042336,0.0
-11.377181,-14.2165785,0.0
-39.116863,-7.5438066,0.0
-36.20268,-6.7146797,0.0
-24.882807,-27.387701,0.0
-7.7260656,24.94658,0.0
38.69598,-49.270954,0.0
40.92294,-52.53407,0.0
44.827637,-48.363743,0.0
-30.68976,-18.533548,0.0
-8.849245,11.338612,0.0
47.326313,-49.70629,0.0
10.749462,13.973263,0.0
41.246906,-51.693783,0.0
-36.037064,-17.744583,0.0
32.831257,15.489043,0.0
4.9906654,9.966829,0.0
-23.746063,-23.672993,0.0
40.467323,-57.042156,0.0
15.099461,9.509267,0.0
40.73221,-51.351135,0.0
38.929607,-47.980534,0.0
23.875076,-46.291126,0.0
15.200729,16.452642,0.0
40.619347,-46.799915,0.0
41.391476,-62.713745,0.0
3.7941692,11.334709,0.0
-19.327404,-17.285307,0.0
42.756123,-47.739014,0.0
-36.557465,-8.653019,0.0
37.019123,-54.224064,0.0
-34.371216,-22.918959,0.0
8.7985935,11.936123,0.0
40.95395,-47.093784,0.0
36.1877,-49.10424,0.0
-6.9405026,8.947782,0.0
7.0177193,-20.043877,0.0
15.640151,0.53632367,0.0
37.486248,-52.54336,0.0
21.088652,-27.803328,0.0
34.059162,-46.543636,0.0
2.217121,7.759067,0.0
37.928196,-49.3189,0.0
39.22542,-46.89409,0.0
11.882295,0.33073714,0.0
15.322889,12.428295,0.0
30.10705,-20.482145,0.0
8.49994,1.6436577,0.0
-18.256273,-14.001883,0.0
38.77876,-41.00219,0.0
-0.82458144,6.194373,0.0
-46.822754,-9.17662,0.0
19.69077,5.5811076,0.0
-25.806557,-27.621428,0.0
42.716114,-48.68233,0.0
14.545413,8.3603115,0.0
-31.534803,-15.710025,0.0
-28.270855,-13.674972,0.0
39.763264,-54.018284,0.0
38.11903,-49.34973,0.0
5.0233383,11.320412,0.0
39.474396,-46.282547,0.0
-34.901554,-15.71006,0.0
3.120416,30.251648,0.0
40.342186,-41.476494,0.0
37.66743,-51.003628,0.0
37.545357,-53.64431,0.0
-28.645195,-31.392372,0.0
43.73959,-51.352688,0.0
37.419167,-49.523132,0.0
-29.004364,-12.158975,0.0
-31.588875,-9.731046,0.0
-31.202505,-21.840755,0.0
-8.553348,2.1849012,0.0
45.38917,-52.004826,0.0
4.3890805,-2.3630636,0.0
15.750743,16.43396,0.0
11.83231,12.033159,0.0
-36.75985,-9.164852,0.0
31.996655,16.179914,0.0
44.79092,-47.95457,0.0
40.467537,-48.533073,0.0
0.18990885,-10.708311,0.0
-31.70086,-26.532566,0.0
35.814728,-48.15748,0.0
-40.63495,-12.746208,0.0
-2.3173878,5.703441,0.0
14.755555,-3.456424,0.0
6.6581974,1.5642138,0.0
1.1986358,2.8253937,0.0
-40.370564,-24.745169,0.0
16.104572,-6.452886,0.0
38.596733,-51.43788,0.0
-28.086239,-8.771664,0.0
-30.063839,-23.726131,0.0
-1.3808044,14.909077,0.0
15.424851,6.5193133,0.0
-47.519035,-14.391129,0.0
-10.962505,-19.26973,0.0
15.377036,19.63492,0.0
42.830395,-49.893894,0.0
1.9605311,19.096132,0.0
-10.8906355,-30.425632,0.0
40.40472,-53.655224,0.0
-31.523306,-19.767612,0.0
39.044266,-43.96171,0.0
-43.79244,-20.163477,0.0
22.053614,5.042536,0.0
21.963247,19.309126,0.0
3.5463042,12.837449,0.0
1.7986443,-14.00237,0.0
46.177353,-51.242157,0.0
1.9770399,18.974379,0.0
-18.837936,-29.412657,0.0
39.515533,-51.54308,0.0
-1.6319293,-27.889994,0.0
-30.932205,-12.366123,0.0
-4.240701,-16.2221,0.0
-57.08884,-19.073622,0.0
-11.070222,-3.0828743,0.0
23.783842,-9.044681,0.0
34.48173,4.646136,0.0
37.38673,-48.024876,0.0
40.5765,-50.338604,0.0
-0.95577306,2.8770666,0.0
41.0743,-53.73941,0.0
44.39554,-55.69308,0.0
8.92278,4.1927023,0.0
38.42461,-47.058865,0.0
-29.058325,-27.384195,0.0
44.1168,-51.172756,0.0
-39.684162,-23.021082,0.0
-33.68735,-33.757057,0.0
-32.541893,-20.576122,0.0
0.6213664,-16.763556,0.0
10.499716,22.76944,0.0
43.97518,-53.814705,0.0
37.737324,-56.17462,0.0
26.444397,30.354834,0.0
-41.372616,-24.730825,0.0
33.774635,-48.69813,0.0
-21.899559,-14.429573,0.0
38.513363,-46.787014,0.0
42.34935,-49.35326,0.0
33.4439,-53.63837,0.0
39.653492,-47.09926,0.0
19.416735,0.80703175,0.0
45.023296,-47.928394,0.0
-28.229557,-38.806904,0.0
-42.63404,-15.287776,0.0
-30.766193,-17.27839,0.0
-34.935223,-28.052984,0.0
41.462944,-47.35461,0.0
35.957928,-54.970066,0.0
-31.240442,-20.315395,0.0
-0.1573022,16.654469,0.0
-23.331585,12.467896,0.0
-30.83745,-21.736666,0.0
-24.379368,-30.243841,0.0
26.904243,-50.374996,0.0
1.4317244,14.80259,0.0
-21.051767,-25.347048,0.0
14.682396,11.818099,0.0
2.0581515,19.787926,0.0
41.143753,-43.1171,0.0
13.351252,2.0934143,0.0
38.231712,-52.144184,0.0
21.38057,12.565125,0.0
38.749268,-43.501827,0.0
42.422344,-50.657097,0.0
45.05822,-48.66082,0.0
12.402047,-3.470558,0.0
41.431225,-49.027504,0.0
16.392384,19.270914,0.0
42.537594,-48.45901,0.0
-19.44252,-25.374983,0.0
1.4589231,28.505829,0.0
24.22594,14.248225,0.0
-29.029383,-19.35415,0.0
-29.758945,-19.775429,0.0
33.42461,-46.742023,0.0
9.611784,7.8644104,0.0
40.78785,-50.364296,0.0
41.658398,-53.10169,0.0
-38.418182,-26.82468,0.0
-24.88245,-5.7226057,0.0
13.223336,17.829792,0.0
-32.130703,-15.155231,0.0
-13.170267,28.142586,0.0
46.217194,-48.186832,0.0
48.350502,-49.380386,0.0
2.4779246,30.666708,0.0
38.156174,-47.151207,0.0
32.24746,-48.864647,0.0
3.9111924,-7.511269,0.0
21.688639,13.090441,0.0
13.012788,8.244623,0.0
16.777163,-3.0471766,0.0
11.007473,26.281048,0.0
41.043106,-52.85451,0.0
41.366653,-46.341343,0.0
22.66393,6.2508483,0.0
29.239588,-10.484777,0.0
21.75273,23.338795,0.0
-21.481247,-18.634413,0.0
-40.044605,-28.726843,0.0
41.754234,-51.012276,0.0
40.538883,-48.493984,0.0
42.316673,-49.7261,0.0
-35.649296,-25.406645,0.0
33.948055,-48.016468,0.0
-25.942461,-16.939945,0.0
47.56736,-50.20491,0.0
8.088481,28.426147,0.0
5.2530084,12.576997,0.0
39.644478,-50.280148,0.0
-40.037598,-15.998379,0.0
-42.938778,-18.453398,0.0
38.06666,-56.67817,0.0
-33.16951,-31.611092,0.0
-25.873392,-31.133472,0.0
44.40011,-48.962505,0.0
11.962709,13.898007,0.0
-27.919176,-20.128916,0.0
13.882546,30.281563,0.0
-15.801057,28.314224,0.0
-33.695686,-14.3778105,0.0
-17.200243,-22.313908,0.0
-4.7051444,13.049808,0.0
42.97943,-50.113895,0.0
8.132098,11.64731,0.0
-1.3401164,13.420257,0.0
10.324171,11.099316,0.0
39.118107,-52.29566,0.0
34.205017,-50.1905,0.0
0.39285982,-12.195677,0.0
37.959072,-47.930695,0.0
39.32156,-48.92493,0.0
-13.94764,18.159468,0.0
0.51623,14.923692,0.0
-32.30645,-7.89734,0.0
-35.22647,-10.585598,0.0
11.957314,6.3883853,0.0
40.70665,-51.04468,0.0
-27.79748,-10.04563,0.0
37.289795,-44.98036,0.0
40.99003,-54.751236,0.0
45.831764,-51.10554,0.0
-20.964518,-26.423138,0.0
-40.407253,-14.632769,0.0
15.663608,9.740932,0.0
-35.425415,-24.844402,0.0
13.162515,2.0037386,0.0
46.534744,-48.87933,0.0
-31.291195,-16.08319,0.0
44.99373,-46.907845,0.0
-33.088615,-23.461443,0.0
-29.741137,-3.869997,0.0
-3.0101886,15.57626,0.0
10.492238,10.409639,0.0
34.59523,-48.808994,0.0
3.2287953,10.920505,0.0
38.62937,-49.55879,0.0
38.13941,-46.818123,0.0
-24.590412,-20.367262,0.0
-41.486523,-32.734295,0.0
45.697613,-51.408627,0.0
-17.651154,-11.661477,0.0
20.440634,-5.929678,0.0
43.658195,-47.86192,0.0
-29.850328,-19.790493,0.0
6.995795,31.670387,0.0
-9.578197,-8.911785,0.0
40.197304,-49.89722,0.0
-44.918583,-13.0005245,0.0
7.3626957,8.837633,0.0
44.385757,-48.688442,0.0
39.53774,-47.375412,0.0
-33.006157,-22.481565,0.0
14.480983,-5.805149,0.0
-33.08343,-13.476377,0.0
10.002143,-46.57477,0.0
39.84514,-44.60462,0.0
-36.81258,-14.659436,0.0
-4.992627,-6.9417405,0.0
42.380856,-51.909763,0.0
37.035698,-48.734436,0.0
36.733994,-50.759487,0.0
-0.0934078,4.7062,0.0
-28.967169,-9.332071,0.0
7.236257,25.575775,0.0
26.898684,-34.95705,0.0
36.651054,-52.198875,0.0
5.3932686,7.307908,0.0
17.71105,14.982858,0.0
1.3697015,11.461889,0.0
-30.625935,-35.161774,0.0
-33.71388,-21.946678,0.0
-29.48927,-17.704887,0.0
8.369546,8.41927,0.0
-33.34279,-9.997878,0.0
-31.711662,-31.462852,0.0
45.707382,-55.61756,0.0
29.330385,18.547907,0.0
9.028923,-2.7912126,0.0
38.62301,-47.715088,0.0
-38.37833,-18.293123,0.0
40.687134,-46.925465,0.0
45.970543,-50.293,0.0
-0.9323274,7.465231,0.0
-18.27734,9.944627,0.0
29.320555,-46.034233,0.0
-17.196001,18.70366,0.0
46.08173,-34.089252,0.0
-12.57402,21.451632,0.0
-46.594803,-17.039457,0.0
36.032894,-51.98976,0.0
16.961267,3.776732,0.0
35.563793,-23.381617,0.0
-28.81157,-10.112414,0.0
23.3258,0.2254041,0.0
-32.30216,-32.428997,0.0
17.342041,-3.7064307,0.0
11.5706625,23.622238,0.0
42.097355,-57.823383,0.0
-32.359776,-9.532756,0.0
-38.426838,-26.047163,0.0
-22.365831,-4.472505,0.0
37.55605,-49.717167,0.0
-32.944683,-12.198604,0.0
46.566063,-53.382656,0.0
38.817345,-56.15538,0.0
44.301758,-42.361153,0.0
8.160457,-9.783947,0.0
-18.55474,15.435549,0.0
-34.25092,-28.625391,0.0
42.358074,-35.663734,0.0
-39.908367,-22.516489,0.0
-39.849434,-20.978487,0.0
4.6623206,12.055193,0.0
-37.421844,-27.083975,0.0
-22.263523,-22.303411,0.0
0.1825479,-2.4292727,0.0
-18.91759,-14.887188,0.0
-50.048595,-9.256784,0.0
40.438118,-46.4522,0.0
-32.862957,-14.163988,0.0
1.6234095,7.912421,0.0
-28.974981,-12.831837,0.0
17.165102,22.632809,0.0
43.09886,-50.849102,0.0
10.940583,19.232752,0.0
21.63746,31.185804,0.0
20.995771,14.9318905,0.0
-4.2864513,-6.1831837,0.0
22.0416,16.751734,0.0
39.47892,-38.81495,0.0
35.34875,-43.02272,0.0
11.814858,-0.8963303,0.0
43.9594,-48.484898,0.0
41.88165,-45.908634,0.0
-30.655294,-23.396175,0.0
33.59964,-47.289234,0.0
8.750752,13.757531,0.0
40.803013,-48.983974,0.0
43.0625,-55.420902,0.0
2.3234138,8.828162,0.0
23.688354,12.3749485,0.0
-32.651913,-23.880234,0.0
41.382706,-54.395206,0.0
38.234245,-51.36548,0.0
37.781986,-51.261555,0.0
42.960976,-50.758858,0.0
-11.383138,-25.530428,0.0
48.605835,-47.952682,0.0
24.527695,1.6956385,0.0
10.451832,14.070099,0.0
-46.812912,-13.484172,0.0
-26.103128,-17.740643,0.0
4.7648,4.1868377,0.0
-24.488558,-28.14894,0.0
-40.267124,-16.712267,0.0
